Scheme Code;Net Asset Value;Repurchase Price;Sale Price;Date
100471;Franklin India Bluechip Fund-Growth;406.0662;402.0055;406.0662;14-Mar-2017
100471;Franklin India Bluechip Fund-Growth;406.5086;402.4435;406.5086;15-Mar-2017
100471;Franklin India Bluechip Fund-Growth;409.0960;405.0050;409.0960;16-Mar-2017
100471;Franklin India Bluechip Fund-Growth;407.5127;403.4376;407.5127;17-Mar-2017
100471;Franklin India Bluechip Fund-Growth;406.7267;402.6594;406.7267;20-Mar-2017
100471;Franklin India Bluechip Fund-Growth;405.5487;401.4932;405.5487;21-Mar-2017
100471;Franklin India Bluechip Fund-Growth;402.1251;398.1038;402.1251;22-Mar-2017
100471;Franklin India Bluechip Fund-Growth;405.6076;401.5515;405.6076;23-Mar-2017
100471;Franklin India Bluechip Fund-Growth;406.4843;402.4195;406.4843;24-Mar-2017
100471;Franklin India Bluechip Fund-Growth;404.2306;400.1883;404.2306;27-Mar-2017
100471;Franklin India Bluechip Fund-Growth;406.3799;402.3161;406.3799;28-Mar-2017
100471;Franklin India Bluechip Fund-Growth;407.3796;403.3058;407.3796;29-Mar-2017
100471;Franklin India Bluechip Fund-Growth;408.9941;404.9042;408.9941;30-Mar-2017
100471;Franklin India Bluechip Fund-Growth;408.7507;404.6632;408.7507;31-Mar-2017
100471;Franklin India Bluechip Fund-Growth;410.1424;406.0410;410.1424;03-Apr-2017
100471;Franklin India Bluechip Fund-Growth;411.6765;407.5597;411.6765;05-Apr-2017
100471;Franklin India Bluechip Fund-Growth;411.9862;407.8663;411.9862;06-Apr-2017
100471;Franklin India Bluechip Fund-Growth;409.7182;405.6210;409.7182;07-Apr-2017
100471;Franklin India Bluechip Fund-Growth;410.6210;406.5148;410.6210;10-Apr-2017
100471;Franklin India Bluechip Fund-Growth;413.3013;409.1683;413.3013;11-Apr-2017
100471;Franklin India Bluechip Fund-Growth;413.1798;409.0480;413.1798;12-Apr-2017
100471;Franklin India Bluechip Fund-Growth;411.0525;406.9420;411.0525;13-Apr-2017
100471;Franklin India Bluechip Fund-Growth;409.7139;405.6168;409.7139;17-Apr-2017
100471;Franklin India Bluechip Fund-Growth;407.9048;403.8258;407.9048;18-Apr-2017
100471;Franklin India Bluechip Fund-Growth;407.7962;403.7182;407.7962;19-Apr-2017
100471;Franklin India Bluechip Fund-Growth;408.6164;404.5302;408.6164;20-Apr-2017
100471;Franklin India Bluechip Fund-Growth;408.3944;404.3105;408.3944;21-Apr-2017
100471;Franklin India Bluechip Fund-Growth;412.1859;408.0640;412.1859;24-Apr-2017
100471;Franklin India Bluechip Fund-Growth;416.2889;412.1260;416.2889;25-Apr-2017
100471;Franklin India Bluechip Fund-Growth;417.7940;413.6161;417.7940;26-Apr-2017
100471;Franklin India Bluechip Fund-Growth;418.6347;414.4484;418.6347;27-Apr-2017
100471;Franklin India Bluechip Fund-Growth;417.7645;413.5869;417.7645;28-Apr-2017
100471;Franklin India Bluechip Fund-Growth;416.8357;412.6673;416.8357;02-May-2017
100471;Franklin India Bluechip Fund-Growth;417.5535;413.3780;417.5535;03-May-2017
100471;Franklin India Bluechip Fund-Growth;419.7128;415.5157;419.7128;04-May-2017
100471;Franklin India Bluechip Fund-Growth;416.9195;412.7503;416.9195;05-May-2017
100471;Franklin India Bluechip Fund-Growth;419.7769;415.5791;419.7769;08-May-2017
100471;Franklin India Bluechip Fund-Growth;419.9198;415.7206;419.9198;09-May-2017
100471;Franklin India Bluechip Fund-Growth;423.1704;418.9387;423.1704;10-May-2017
100471;Franklin India Bluechip Fund-Growth;423.5524;419.3169;423.5524;11-May-2017
100471;Franklin India Bluechip Fund-Growth;422.6687;418.4420;422.6687;12-May-2017
100471;Franklin India Bluechip Fund-Growth;424.0462;419.8057;424.0462;15-May-2017
100471;Franklin India Bluechip Fund-Growth;426.1836;421.9218;426.1836;16-May-2017
100471;Franklin India Bluechip Fund-Growth;426.1992;421.9372;426.1992;17-May-2017
100471;Franklin India Bluechip Fund-Growth;421.5009;417.2859;421.5009;18-May-2017
100471;Franklin India Bluechip Fund-Growth;420.6506;416.4441;420.6506;19-May-2017
100471;Franklin India Bluechip Fund-Growth;418.3445;414.1611;418.3445;22-May-2017
100471;Franklin India Bluechip Fund-Growth;416.7337;412.5664;416.7337;23-May-2017
100471;Franklin India Bluechip Fund-Growth;415.0599;410.9093;415.0599;24-May-2017
100471;Franklin India Bluechip Fund-Growth;420.9361;416.7267;420.9361;25-May-2017
100471;Franklin India Bluechip Fund-Growth;424.0027;419.7627;424.0027;26-May-2017
100471;Franklin India Bluechip Fund-Growth;422.3474;418.1239;422.3474;29-May-2017
100471;Franklin India Bluechip Fund-Growth;424.2489;420.0064;424.2489;30-May-2017
100471;Franklin India Bluechip Fund-Growth;425.4440;421.1896;425.4440;31-May-2017
100471;Franklin India Bluechip Fund-Growth;425.5432;421.2878;425.5432;01-Jun-2017
100471;Franklin India Bluechip Fund-Growth;427.9390;423.6596;427.9390;02-Jun-2017
100471;Franklin India Bluechip Fund-Growth;428.7038;424.4168;428.7038;05-Jun-2017
100471;Franklin India Bluechip Fund-Growth;426.4335;422.1692;426.4335;06-Jun-2017
100471;Franklin India Bluechip Fund-Growth;428.2391;423.9567;428.2391;07-Jun-2017
100471;Franklin India Bluechip Fund-Growth;427.7627;423.4851;427.7627;08-Jun-2017
100471;Franklin India Bluechip Fund-Growth;428.0339;423.7536;428.0339;09-Jun-2017
100471;Franklin India Bluechip Fund-Growth;426.2069;421.9448;426.2069;12-Jun-2017
100471;Franklin India Bluechip Fund-Growth;425.8902;421.6313;425.8902;13-Jun-2017
100471;Franklin India Bluechip Fund-Growth;425.8755;421.6167;425.8755;14-Jun-2017
100471;Franklin India Bluechip Fund-Growth;424.0492;419.8087;424.0492;15-Jun-2017
100471;Franklin India Bluechip Fund-Growth;424.0411;419.8007;424.0411;16-Jun-2017
100471;Franklin India Bluechip Fund-Growth;425.5835;421.3277;425.5835;19-Jun-2017
100471;Franklin India Bluechip Fund-Growth;426.3023;422.0393;426.3023;20-Jun-2017
100471;Franklin India Bluechip Fund-Growth;425.2974;421.0444;425.2974;21-Jun-2017
100471;Franklin India Bluechip Fund-Growth;424.7760;420.5282;424.7760;22-Jun-2017
100471;Franklin India Bluechip Fund-Growth;422.3319;418.1086;422.3319;23-Jun-2017
100471;Franklin India Bluechip Fund-Growth;419.4980;415.3030;419.4980;27-Jun-2017
100471;Franklin India Bluechip Fund-Growth;420.1004;415.8994;420.1004;28-Jun-2017
100471;Franklin India Bluechip Fund-Growth;420.1618;415.9602;420.1618;29-Jun-2017
100471;Franklin India Bluechip Fund-Growth;420.7231;416.5159;420.7231;30-Jun-2017
100471;Franklin India Bluechip Fund-Growth;423.0489;418.8184;423.0489;03-Jul-2017
100471;Franklin India Bluechip Fund-Growth;421.8011;417.5831;421.8011;04-Jul-2017
100471;Franklin India Bluechip Fund-Growth;424.2020;419.9600;424.2020;05-Jul-2017
100471;Franklin India Bluechip Fund-Growth;425.0212;420.7710;425.0212;06-Jul-2017
100471;Franklin India Bluechip Fund-Growth;425.1606;420.9090;425.1606;07-Jul-2017
100471;Franklin India Bluechip Fund-Growth;430.2094;425.9073;430.2094;10-Jul-2017
100471;Franklin India Bluechip Fund-Growth;430.7472;426.4397;430.7472;11-Jul-2017
100471;Franklin India Bluechip Fund-Growth;432.3905;428.0666;432.3905;12-Jul-2017
100471;Franklin India Bluechip Fund-Growth;435.2304;430.8781;435.2304;13-Jul-2017
100471;Franklin India Bluechip Fund-Growth;435.6868;431.3299;435.6868;14-Jul-2017
100471;Franklin India Bluechip Fund-Growth;437.9046;433.5256;437.9046;17-Jul-2017
100471;Franklin India Bluechip Fund-Growth;438.3037;433.9207;438.3037;18-Jul-2017
100471;Franklin India Bluechip Fund-Growth;441.5730;437.1573;441.5730;19-Jul-2017
100471;Franklin India Bluechip Fund-Growth;440.1676;435.7659;440.1676;20-Jul-2017
100471;Franklin India Bluechip Fund-Growth;440.8633;436.4547;440.8633;21-Jul-2017
100471;Franklin India Bluechip Fund-Growth;442.4180;437.9938;442.4180;24-Jul-2017
100471;Franklin India Bluechip Fund-Growth;442.8113;438.3832;442.8113;25-Jul-2017
100471;Franklin India Bluechip Fund-Growth;445.1019;440.6509;445.1019;26-Jul-2017
100471;Franklin India Bluechip Fund-Growth;444.5583;440.1127;444.5583;27-Jul-2017
100471;Franklin India Bluechip Fund-Growth;443.0158;438.5856;443.0158;28-Jul-2017
100471;Franklin India Bluechip Fund-Growth;445.1110;440.6599;445.1110;31-Jul-2017
100471;Franklin India Bluechip Fund-Growth;446.3025;441.8395;446.3025;01-Aug-2017
100471;Franklin India Bluechip Fund-Growth;445.6815;441.2247;445.6815;02-Aug-2017
100471;Franklin India Bluechip Fund-Growth;443.0424;438.6120;443.0424;03-Aug-2017
100471;Franklin India Bluechip Fund-Growth;445.6443;441.1879;445.6443;04-Aug-2017
100471;Franklin India Bluechip Fund-Growth;445.8780;441.4192;445.8780;07-Aug-2017
100471;Franklin India Bluechip Fund-Growth;441.3837;436.9699;441.3837;08-Aug-2017
100471;Franklin India Bluechip Fund-Growth;436.6423;432.2759;436.6423;09-Aug-2017
100471;Franklin India Bluechip Fund-Growth;432.0340;427.7137;432.0340;10-Aug-2017
100471;Franklin India Bluechip Fund-Growth;428.9946;424.7047;428.9946;11-Aug-2017
100471;Franklin India Bluechip Fund-Growth;431.9149;427.5958;431.9149;14-Aug-2017
100471;Franklin India Bluechip Fund-Growth;435.3714;431.0177;435.3714;16-Aug-2017
100471;Franklin India Bluechip Fund-Growth;435.2187;430.8665;435.2187;17-Aug-2017
100471;Franklin India Bluechip Fund-Growth;432.1208;427.7996;432.1208;18-Aug-2017
100471;Franklin India Bluechip Fund-Growth;428.2619;423.9793;428.2619;21-Aug-2017
100471;Franklin India Bluechip Fund-Growth;429.0208;424.7306;429.0208;22-Aug-2017
100471;Franklin India Bluechip Fund-Growth;432.1051;427.7840;432.1051;23-Aug-2017
100471;Franklin India Bluechip Fund-Growth;433.7373;429.3999;433.7373;24-Aug-2017
100471;Franklin India Bluechip Fund-Growth;436.7346;432.3673;436.7346;28-Aug-2017
100471;Franklin India Bluechip Fund-Growth;432.4626;428.1380;432.4626;29-Aug-2017
100471;Franklin India Bluechip Fund-Growth;435.6407;431.2843;435.6407;30-Aug-2017
100471;Franklin India Bluechip Fund-Growth;435.4672;431.1125;435.4672;31-Aug-2017
100471;Franklin India Bluechip Fund-Growth;438.5889;434.2030;438.5889;01-Sep-2017
100471;Franklin India Bluechip Fund-Growth;435.1006;430.7496;435.1006;04-Sep-2017
100471;Franklin India Bluechip Fund-Growth;436.5571;432.1915;436.5571;05-Sep-2017
100471;Franklin India Bluechip Fund-Growth;434.7782;430.4304;434.7782;06-Sep-2017
100471;Franklin India Bluechip Fund-Growth;436.5459;432.1804;436.5459;07-Sep-2017
100471;Franklin India Bluechip Fund-Growth;435.6536;431.2971;435.6536;08-Sep-2017
100471;Franklin India Bluechip Fund-Growth;438.7302;434.3429;438.7302;11-Sep-2017
100471;Franklin India Bluechip Fund-Growth;441.6172;437.2010;441.6172;12-Sep-2017
100471;Franklin India Bluechip Fund-Growth;441.2405;436.8281;441.2405;13-Sep-2017
100471;Franklin India Bluechip Fund-Growth;442.6595;438.2329;442.6595;14-Sep-2017
100471;Franklin India Bluechip Fund-Growth;442.4955;438.0705;442.4955;15-Sep-2017
100471;Franklin India Bluechip Fund-Growth;445.7194;441.2622;445.7194;18-Sep-2017
100471;Franklin India Bluechip Fund-Growth;445.8064;441.3483;445.8064;19-Sep-2017
100471;Franklin India Bluechip Fund-Growth;444.4466;440.0021;444.4466;20-Sep-2017
100471;Franklin India Bluechip Fund-Growth;444.1617;439.7201;444.1617;21-Sep-2017
100471;Franklin India Bluechip Fund-Growth;436.9235;432.5543;436.9235;22-Sep-2017
100471;Franklin India Bluechip Fund-Growth;433.2944;428.9615;433.2944;25-Sep-2017
100471;Franklin India Bluechip Fund-Growth;433.0151;428.6849;433.0151;26-Sep-2017
100471;Franklin India Bluechip Fund-Growth;426.9124;422.6433;426.9124;27-Sep-2017
100471;Franklin India Bluechip Fund-Growth;429.1447;424.8533;429.1447;28-Sep-2017
100471;Franklin India Bluechip Fund-Growth;431.2331;426.9208;431.2331;29-Sep-2017
100471;Franklin India Bluechip Fund-Growth;433.4849;429.1501;433.4849;03-Oct-2017
100471;Franklin India Bluechip Fund-Growth;435.2995;430.9465;435.2995;04-Oct-2017
100471;Franklin India Bluechip Fund-Growth;434.9548;430.6053;434.9548;05-Oct-2017
100471;Franklin India Bluechip Fund-Growth;438.6502;434.2637;438.6502;06-Oct-2017
100471;Franklin India Bluechip Fund-Growth;438.5693;434.1836;438.5693;09-Oct-2017
100471;Franklin India Bluechip Fund-Growth;440.2770;435.8742;440.2770;10-Oct-2017
100471;Franklin India Bluechip Fund-Growth;438.6192;434.2330;438.6192;11-Oct-2017
100471;Franklin India Bluechip Fund-Growth;442.2073;437.7852;442.2073;12-Oct-2017
100471;Franklin India Bluechip Fund-Growth;445.6507;441.1942;445.6507;13-Oct-2017
100471;Franklin India Bluechip Fund-Growth;448.5239;444.0387;448.5239;16-Oct-2017
100471;Franklin India Bluechip Fund-Growth;449.4314;444.9371;449.4314;17-Oct-2017
100471;Franklin India Bluechip Fund-Growth;445.8392;441.3808;445.8392;18-Oct-2017
100471;Franklin India Bluechip Fund-Growth;445.5988;441.1428;445.5988;23-Oct-2017
100471;Franklin India Bluechip Fund-Growth;445.5711;441.1154;445.5711;24-Oct-2017
100471;Franklin India Bluechip Fund-Growth;452.4890;447.9641;452.4890;25-Oct-2017
100471;Franklin India Bluechip Fund-Growth;453.8143;449.2762;453.8143;26-Oct-2017
100471;Franklin India Bluechip Fund-Growth;451.9013;447.3823;451.9013;27-Oct-2017
100471;Franklin India Bluechip Fund-Growth;455.2961;450.7431;455.2961;30-Oct-2017
100471;Franklin India Bluechip Fund-Growth;455.1290;450.5777;455.1290;31-Oct-2017
100471;Franklin India Bluechip Fund-Growth;459.7947;455.1968;459.7947;01-Nov-2017
100471;Franklin India Bluechip Fund-Growth;460.0298;455.4295;460.0298;02-Nov-2017
100471;Franklin India Bluechip Fund-Growth;461.4787;456.8639;461.4787;03-Nov-2017
100471;Franklin India Bluechip Fund-Growth;461.7486;457.1311;461.7486;06-Nov-2017
100471;Franklin India Bluechip Fund-Growth;456.3941;451.8302;456.3941;07-Nov-2017
100471;Franklin India Bluechip Fund-Growth;454.3254;449.7821;454.3254;08-Nov-2017
100471;Franklin India Bluechip Fund-Growth;454.7111;450.1640;454.7111;09-Nov-2017
100471;Franklin India Bluechip Fund-Growth;455.7687;451.2110;455.7687;10-Nov-2017
100471;Franklin India Bluechip Fund-Growth;452.3980;447.8740;452.3980;13-Nov-2017
100471;Franklin India Bluechip Fund-Growth;450.7018;446.1948;450.7018;14-Nov-2017
100471;Franklin India Bluechip Fund-Growth;447.9210;443.4418;447.9210;15-Nov-2017
100471;Franklin India Bluechip Fund-Growth;451.7852;447.2673;451.7852;16-Nov-2017
100471;Franklin India Bluechip Fund-Growth;453.0910;448.5601;453.0910;17-Nov-2017
100471;Franklin India Bluechip Fund-Growth;453.0739;448.5432;453.0739;20-Nov-2017
100471;Franklin India Bluechip Fund-Growth;455.4533;450.8988;455.4533;21-Nov-2017
100471;Franklin India Bluechip Fund-Growth;455.3553;450.8017;455.3553;22-Nov-2017
100471;Franklin India Bluechip Fund-Growth;455.0602;450.5096;455.0602;23-Nov-2017
100471;Franklin India Bluechip Fund-Growth;456.8928;452.3239;456.8928;24-Nov-2017
100471;Franklin India Bluechip Fund-Growth;457.9550;453.3755;457.9550;27-Nov-2017
100471;Franklin India Bluechip Fund-Growth;456.6194;452.0532;456.6194;28-Nov-2017
100471;Franklin India Bluechip Fund-Growth;455.8332;451.2749;455.8332;29-Nov-2017
100471;Franklin India Bluechip Fund-Growth;450.9744;446.4647;450.9744;30-Nov-2017
100471;Franklin India Bluechip Fund-Growth;446.6772;442.2104;446.6772;01-Dec-2017
100471;Franklin India Bluechip Fund-Growth;446.8010;442.3330;446.8010;04-Dec-2017
100471;Franklin India Bluechip Fund-Growth;446.3783;441.9145;446.3783;05-Dec-2017
100471;Franklin India Bluechip Fund-Growth;442.2704;437.8477;442.2704;06-Dec-2017
100471;Franklin India Bluechip Fund-Growth;448.5380;444.0526;448.5380;07-Dec-2017
100471;Franklin India Bluechip Fund-Growth;452.5598;448.0342;452.5598;08-Dec-2017
100471;Franklin India Bluechip Fund-Growth;454.0431;449.5027;454.0431;11-Dec-2017
100471;Franklin India Bluechip Fund-Growth;450.4290;445.9247;450.4290;12-Dec-2017
100471;Franklin India Bluechip Fund-Growth;448.3443;443.8609;448.3443;13-Dec-2017
100471;Franklin India Bluechip Fund-Growth;450.8708;446.3621;450.8708;14-Dec-2017
100471;Franklin India Bluechip Fund-Growth;454.7578;450.2102;454.7578;15-Dec-2017
100471;Franklin India Bluechip Fund-Growth;457.2407;452.6683;457.2407;18-Dec-2017
100471;Franklin India Bluechip Fund-Growth;460.6123;456.0062;460.6123;19-Dec-2017
100471;Franklin India Bluechip Fund-Growth;460.3213;455.7181;460.3213;20-Dec-2017
100471;Franklin India Bluechip Fund-Growth;460.9518;456.3423;460.9518;21-Dec-2017
100471;Franklin India Bluechip Fund-Growth;462.3432;457.7198;462.3432;22-Dec-2017
100471;Franklin India Bluechip Fund-Growth;464.1575;459.5159;464.1575;26-Dec-2017
100471;Franklin India Bluechip Fund-Growth;462.6767;458.0499;462.6767;27-Dec-2017
100471;Franklin India Bluechip Fund-Growth;461.3909;456.7770;461.3909;28-Dec-2017
100471;Franklin India Bluechip Fund-Growth;463.6085;458.9724;463.6085;29-Dec-2017
100471;Franklin India Bluechip Fund-Growth;460.7052;456.0981;460.7052;01-Jan-2018
100471;Franklin India Bluechip Fund-Growth;461.3551;456.7415;461.3551;02-Jan-2018
100471;Franklin India Bluechip Fund-Growth;461.9021;457.2831;461.9021;03-Jan-2018
100471;Franklin India Bluechip Fund-Growth;464.8046;460.1566;464.8046;04-Jan-2018
100471;Franklin India Bluechip Fund-Growth;468.4265;463.7422;468.4265;05-Jan-2018
100471;Franklin India Bluechip Fund-Growth;470.5910;465.8851;470.5910;08-Jan-2018
100471;Franklin India Bluechip Fund-Growth;469.8570;465.1584;469.8570;09-Jan-2018
100471;Franklin India Bluechip Fund-Growth;468.3489;463.6654;468.3489;10-Jan-2018
100471;Franklin India Bluechip Fund-Growth;470.1529;465.4514;470.1529;11-Jan-2018
100471;Franklin India Bluechip Fund-Growth;470.2508;465.5483;470.2508;12-Jan-2018
100471;Franklin India Bluechip Fund-Growth;470.6408;465.9344;470.6408;15-Jan-2018
100471;Franklin India Bluechip Fund-Growth;469.6721;464.9754;469.6721;16-Jan-2018
100471;Franklin India Bluechip Fund-Growth;473.7831;469.0453;473.7831;17-Jan-2018
100471;Franklin India Bluechip Fund-Growth;473.5307;468.7954;473.5307;18-Jan-2018
100471;Franklin India Bluechip Fund-Growth;476.3570;471.5934;476.3570;19-Jan-2018
100471;Franklin India Bluechip Fund-Growth;478.5300;473.7447;478.5300;22-Jan-2018
100471;Franklin India Bluechip Fund-Growth;482.7571;477.9295;482.7571;23-Jan-2018
100471;Franklin India Bluechip Fund-Growth;481.4846;476.6698;481.4846;24-Jan-2018
100471;Franklin India Bluechip Fund-Growth;480.1495;475.3480;480.1495;25-Jan-2018
100471;Franklin India Bluechip Fund-Growth;479.6811;474.8843;479.6811;29-Jan-2018
100471;Franklin India Bluechip Fund-Growth;477.9596;473.1800;477.9596;30-Jan-2018
100471;Franklin India Bluechip Fund-Growth;476.7981;472.0301;476.7981;31-Jan-2018
100471;Franklin India Bluechip Fund-Growth;477.2905;472.5176;477.2905;01-Feb-2018
100471;Franklin India Bluechip Fund-Growth;465.6743;461.0176;465.6743;02-Feb-2018
100471;Franklin India Bluechip Fund-Growth;463.1356;458.5042;463.1356;05-Feb-2018
100471;Franklin India Bluechip Fund-Growth;455.9469;451.3874;455.9469;06-Feb-2018
100471;Franklin India Bluechip Fund-Growth;454.7989;450.2509;454.7989;07-Feb-2018
100471;Franklin India Bluechip Fund-Growth;458.9799;454.3901;458.9799;08-Feb-2018
100471;Franklin India Bluechip Fund-Growth;454.3062;449.7631;454.3062;09-Feb-2018
100471;Franklin India Bluechip Fund-Growth;457.7254;453.1481;457.7254;12-Feb-2018
100471;Franklin India Bluechip Fund-Growth;454.7569;450.2093;454.7569;14-Feb-2018
100471;Franklin India Bluechip Fund-Growth;455.7155;451.1583;455.7155;15-Feb-2018
100471;Franklin India Bluechip Fund-Growth;452.2517;447.7292;452.2517;16-Feb-2018
100471;Franklin India Bluechip Fund-Growth;448.4656;443.9809;448.4656;19-Feb-2018
100471;Franklin India Bluechip Fund-Growth;447.7456;443.2681;447.7456;20-Feb-2018
100471;Franklin India Bluechip Fund-Growth;447.9505;443.4710;447.9505;21-Feb-2018
100471;Franklin India Bluechip Fund-Growth;446.7505;442.2830;446.7505;22-Feb-2018
100471;Franklin India Bluechip Fund-Growth;451.6039;447.0879;451.6039;23-Feb-2018
100471;Franklin India Bluechip Fund-Growth;454.9049;450.3559;454.9049;26-Feb-2018
